wellName,DEPTH,CGR,CPERM,CPHI,DT,DTSM,Facies,GR,MSFL,NPHI,PEF,Perm_Buckles_UpAs,PHIE,RHOB,RT,SWE,ZONE_NAME,net_gross
A-18-00,879.984,6.26538,-9999,0.059899998,62.2076,119.7282,1,15.5442,9.48903,0.138405,3.395896,-9999,0.1419216,2.53526,20.8341,0.2048789,Ghar,gross
A-18-00,880.137,6.10559,-9999,-9999,60.0419,119.9958,1,16.0492,7.59027,0.151185,3.233571,-9999,0.1522607,2.50788,15.4805,0.2232218,Ghar,gross
A-18-00,880.289,7.26003,-9999,-9999,63.2725,125.1851,1,17.023,6.36438,0.190712,3.050488,-9999,0.1856134,2.44407,12.7674,0.2072041,Ghar,gross
A-18-00,880.442,8.34621,-9999,-9999,71.8355,134.9819,1,17.535,5.61092,0.230206,2.887571,-9999,0.2206282,2.37573,12.1136,0.182527,Ghar,gross
A-18-00,880.594,8.86314,-9999,0.347799988,83.127,148.0996,2,17.7646,4.25455,0.248016,2.750028,-9999,0.2466256,2.32886,9.77847,0.1843755,Ghar,gross
A-18-00,880.746,9.13095,-9999,-9999,91.8741,162.825,2,18.5469,2.93118,0.24419,2.636917,-9999,0.2498862,2.31198,6.70876,0.2200773,Ghar,gross
A-18-00,880.899,9.96731,-9999,-9999,97.9089,177.1731,2,21.4221,2.07527,0.233171,2.554699,-9999,0.2465687,2.31424,4.53341,0.2708718,Ghar,gross
A-18-00,881.051,13.0096,680.1099854,0.247900009,103.743,190.5423,2,25.5304,1.60739,0.22846,2.510602,-9999,0.2453466,2.31481,3.36688,0.3156185,Ghar,gross
A-18-00,881.204,17.5468,-9999,-9999,110.654,205.3278,2,27.9834,1.35722,0.23075,2.499383,-9999,0.2505541,2.30091,2.79523,0.3400365,Ghar,net
A-18-00,881.356,20.3477,-9999,-9999,117.283,224.529,4,29.0602,1.21515,0.235074,2.499437,-9999,0.2548471,2.27837,2.52198,0.3505327,Ghar,net
A-18-00,881.508,21.4598,-9999,0.36,120.673,244.66,4,30.4974,1.137,0.240941,2.499824,-9999,0.2603906,2.2625,2.41421,0.3504788,Ghar,net
A-18-00,881.661,22.7873,-9999,-9999,120.509,256.5847,4,31.3282,1.08421,0.246475,2.511024,-9999,0.262128,2.25583,2.35259,0.351707,Ghar,net
A-18-00,881.813,23.8457,-9999,-9999,119.167,258.288,4,31.2084,1.03542,0.250385,2.527963,-9999,0.2655031,2.25014,2.27056,0.3534164,Ghar,net
A-18-00,881.966,23.9314,-9999,-9999,118.276,254.1759,4,32.9407,0.98958,0.25454,2.535599,-9999,0.2690441,2.24035,2.17864,0.3571594,Ghar,net
A-18-00,882.118,25.1199,-9999,-9999,117.968,248.6515,4,35.7989,0.959142,0.263551,2.530395,-9999,0.2749917,2.22893,2.12784,0.3540358,Ghar,net
A-18-00,882.27,27.2565,-9999,-9999,117.342,244.5672,4,36.6238,0.951705,0.275784,2.531375,-9999,0.2753304,2.2219,2.14173,0.3495309,Ghar,net
A-18-00,882.423,27.8768,-9999,-9999,115.151,239.8895,4,35.1272,0.966731,0.282602,2.549866,-9999,0.2740237,2.22344,2.21699,0.3447055,Ghar,net
A-18-00,882.575,26.5319,-9999,-9999,111.42,232.0479,4,33.8055,1.00588,0.282431,2.575514,-9999,0.2746774,2.23575,2.34687,0.3356569,Ghar,net
A-18-00,882.728,25.1299,-9999,-9999,107.478,219.116,2,34.3459,1.04288,0.280496,2.596278,-9999,0.2706001,2.25506,2.45852,0.3331886,Ghar,net
A-18-00,882.88,25.3141,-9999,-9999,105.429,202.1856,2,35.7001,1.07234,0.280924,2.61271,-9999,0.2655102,2.27211,2.54703,0.3321128,Ghar,net
A-18-00,883.032,26.3657,-9999,0.336199989,106.554,189.3125,2,37.1282,1.125,0.284721,2.637595,-9999,0.2623561,2.27549,2.69601,0.3243225,Ghar,net
A-18-00,883.185,27.7004,-9999,-9999,111.369,186.1674,2,37.3961,1.22144,0.291407,2.655144,-9999,0.2645209,2.2595,2.9815,0.3029442,Ghar,net
A-18-00,883.337,28.2291,-9999,-9999,120.732,195.1244,2,36.8564,1.24171,0.295765,2.625121,-9999,0.2730199,2.23238,3.03193,0.2915747,Ghar,net
A-18-00,883.49,27.9756,-9999,0.356899986,132.169,223.6178,4,37.0832,1.07084,0.289965,2.522349,-9999,0.2791272,2.21045,2.42525,0.3201671,Ghar,net
A-18-00,883.642,28.2938,-9999,-9999,140.424,277.7116,4,37.386,0.932299,0.271758,2.374076,-9999,0.2737153,2.20622,1.90926,0.3670093,Ghar,net
A-18-00,883.794,28.8298,-9999,-9999,143.239,332.2892,4,36.2122,0.94362,0.254466,2.244654,-9999,0.2622918,2.21513,1.83562,0.388108,Ghar,net
A-18-00,883.947,28.2231,-9999,-9999,142.879,356.2862,4,34.5384,1.04778,0.249995,2.17613,-9999,0.2593904,2.21777,2.0358,0.3726532,Ghar,net
A-18-00,884.099,27.1119,-9999,0.375800018,143.497,350.059,4,34.0839,1.19503,0.25963,2.164493,-9999,0.270886,2.19815,2.37344,0.3343723,Ghar,net
A-18-00,884.252,27.0135,-9999,-9999,146.415,335.2773,4,34.4517,1.35946,0.272797,2.176708,-9999,0.2896573,2.15699,2.71122,0.2955889,Ghar,net
A-18-00,884.404,27.7386,-9999,-9999,150.021,323.3984,5,34.3859,1.51293,0.281961,2.182066,-9999,0.3111056,2.11186,2.93887,0.2682639,Ghar,net
A-18-00,884.556,28.1825,-9999,-9999,152.532,317.2737,5,33.6403,1.65347,0.286861,2.175958,-9999,0.3280656,2.07904,3.08848,0.250593,Ghar,net
A-18-00,884.709,28.0556,-9999,-9999,153.767,318.7135,5,33.1313,1.83533,0.289904,2.159427,-9999,0.3356964,2.06251,3.30481,0.2378067,Ghar,net
A-18-00,884.861,28.1708,-9999,-9999,155.246,320.5564,5,32.7122,2.09735,0.291284,2.130536,-9999,0.3360506,2.05816,3.67313,0.2253446,Ghar,net
A-18-00,885.014,28.5767,-9999,-9999,157.611,322.6489,5,31.0248,2.38018,0.290379,2.088872,-9999,0.33225,2.05994,4.04663,0.2163082,Ghar,net
A-18-00,885.166,27.882,-9999,-9999,159.824,324.2789,5,28.1867,2.6588,0.291188,2.046832,-9999,0.3287116,2.06257,4.32458,0.2108314,Ghar,net
A-18-00,885.318,26.0242,-9999,-9999,161.185,322.7928,5,24.6607,2.98705,0.296491,2.021997,-9999,0.3279726,2.06126,4.621,0.2043153,Ghar,net
A-18-00,885.471,23.2714,-9999,-9999,162.362,321.0872,5,22.5384,3.42138,0.303879,2.019147,-9999,0.3300675,2.05463,5.10312,0.1934114,Ghar,net
A-18-00,885.623,21.2356,-9999,-9999,164.679,322.2587,5,21.8177,3.97891,0.308189,2.027938,-9999,0.3334228,2.04551,5.83599,0.1793663,Ghar,net
A-18-00,885.776,20.2124,-9999,-9999,168.776,325.3121,5,20.9251,4.67125,0.302987,2.03397,-9999,0.3360873,2.03755,6.83742,0.1646582,Ghar,net
A-18-00,885.928,19.0596,-9999,-9999,173.781,330.024,5,19.356,5.62673,0.289883,2.035734,-9999,0.3374445,2.03171,8.31958,0.1488508,Ghar,net
A-18-00,886.08,17.3771,-9999,-9999,177.463,337.9225,5,18.3046,6.7063,0.273236,2.04064,-9999,0.3413528,2.02759,10.0531,0.1352404,Ghar,net
A-18-00,886.233,16.1524,-9999,-9999,177.691,344.2982,5,17.7761,7.24688,0.263693,2.049373,-9999,0.3463956,2.02764,10.8237,0.1302668,Ghar,net
A-18-00,886.385,15.3655,-9999,-9999,174.223,346.6479,5,17.3423,7.2098,0.265349,2.053226,-9999,0.3428168,2.03435,10.5745,0.1327108,Ghar,net
A-18-00,886.538,14.5668,-9999,0.3375,169.624,348.3805,5,17.7231,7.90651,0.270851,2.048389,-9999,0.3366036,2.04469,11.8286,0.1274987,Ghar,net
A-18-00,886.69,14.5187,-9999,-9999,167.081,343.1608,5,17.5724,9.30296,0.269808,2.043284,-9999,0.3320172,2.05094,14.8063,0.1153346,Ghar,net
A-18-00,886.842,14.2176,-9999,-9999,166.534,335.66,5,16.4012,10.0083,0.26216,2.048014,-9999,0.3315755,2.05069,16.8374,0.1083082,Ghar,net
A-18-00,886.995,13.1599,-9999,-9999,166.004,334.5094,5,15.748,9.7591,0.258522,2.064577,-9999,0.3322065,2.04965,16.7385,0.1081649,Ghar,net
A-18-00,887.147,12.6115,-9999,-9999,164.49,337.6669,5,16.3942,9.37144,0.263251,2.085317,-9999,0.330227,2.05411,16.0394,0.1113214,Ghar,net
A-18-00,887.3,13.2413,-9999,-9999,162.136,338.9435,5,16.7373,9.44797,0.268742,2.096919,-9999,0.3253769,2.06321,16.3934,0.1115411,Ghar,net
A-18-00,887.452,13.6784,-9999,-9999,158.987,335.8521,5,16.0155,9.52525,0.270415,2.092973,-9999,0.3207952,2.07175,16.6168,0.1121679,Ghar,net
A-18-00,887.604,13.012,-9999,-9999,155.478,328.3717,5,16.2421,9.77594,0.271121,2.081811,-9999,0.3191833,2.0744,17.3132,0.1103733,Ghar,net
A-18-00,887.757,12.902,-9999,0.307700005,151.624,320.7747,5,17.613,10.7716,0.272951,2.070786,-9999,0.3202952,2.07122,20.4333,0.1012857,Ghar,net
A-18-00,887.909,13.8257,-9999,-9999,147.979,316.7497,5,18.6703,11.4388,0.271292,2.063884,-9999,0.3221873,2.06678,22.5811,0.09584968,Ghar,net
A-18-00,888.062,14.6948,-9999,-9999,146.153,315.103,5,18.6468,10.5018,0.269665,2.058421,-9999,0.3231832,2.06594,19.5406,0.1027554,Ghar,net
A-18-00,888.214,14.7606,-9999,-9999,145.429,314.1147,5,18.3263,8.27059,0.270711,2.054444,-9999,0.3230648,2.06952,13.5494,0.1234391,Ghar,net
A-18-00,888.366,14.5363,-9999,-9999,144.324,311.1912,5,18.259,5.40787,0.271575,2.049634,-9999,0.324174,2.07442,7.79306,0.1622699,Ghar,net
A-18-00,888.519,14.4608,-9999,-9999,142.871,305.2821,5,18.9667,2.48164,0.266766,2.037045,-9999,0.3307878,2.07884,3.16463,0.2501979,Ghar,net
A-18-00,888.671,15.0563,-9999,0.338899994,141.493,299.3799,5,20.2451,0.913803,0.259858,2.012109,-9999,0.3447258,2.08405,1.05456,0.4180045,Ghar,net
A-18-00,888.824,16.3165,-9999,-9999,140.562,295.3848,5,20.7831,0.475949,0.259386,1.978107,-9999,0.3555946,2.0908,0.503985,0.588169,Ghar,net
A-18-00,888.976,17.211,-9999,-9999,140.199,296.3316,5,20.3386,0.395389,0.268052,1.950499,-9999,0.3584976,2.09593,0.384256,0.6689552,Ghar,net
A-18-00,889.128,17.5114,-9999,-9999,140.108,305.3235,5,19.9416,0.37688,0.283462,1.944144,-9999,0.3618338,2.09546,0.35665,0.6885325,Ghar,net
A-18-00,889.281,18.0029,-9999,-9999,140.489,320.4112,5,20.2253,0.359265,0.300425,1.955579,-9999,0.3663853,2.09302,0.349548,0.6884218,Ghar,net
A-18-00,889.433,19.029,-9999,-9999,142.277,333.3501,5,20.9036,0.380921,0.31293,1.969722,-9999,0.3638487,2.09737,0.386389,0.6585321,Ghar,net
A-18-00,889.586,20.1574,-9999,-9999,144.435,334.6995,5,21.491,0.432482,0.318811,1.97941,-9999,0.352323,2.11016,0.455055,0.6220306,Ghar,net
A-18-00,889.738,20.8302,-9999,0.337299995,143.625,325.4885,5,21.6441,0.423743,0.318435,1.997267,-9999,0.344341,2.12353,0.465788,0.6250999,Ghar,net
A-18-00,889.89,20.9379,-9999,-9999,138.208,312.7005,5,22.3383,0.396357,0.31159,2.047003,-9999,0.3425088,2.1338,0.450294,0.6408933,Ghar,net
A-18-00,890.043,21.506,-9999,-9999,130.89,300.109,5,24.8615,0.432953,0.297012,2.136213,-9999,0.3320214,2.15055,0.500391,0.6268359,Ghar,net
A-18-00,890.195,23.7237,1199.670044,0.315599995,122.265,289.9123,5,29.7226,0.553898,0.275203,2.245574,-9999,0.3041335,2.18419,0.650584,0.5919073,Ghar,net
A-18-00,890.348,27.806,-9999,-9999,114.185,281.1608,4,34.7912,0.677624,0.25181,2.332805,-9999,0.2764229,2.22863,0.807381,0.5792499,Ghar,net
A-18-00,890.5,31.636,-9999,-9999,110.676,267.5801,4,37.0433,0.733214,0.237332,2.368838,-9999,0.2446109,2.26451,0.871906,0.6048076,Ghar,gross
A-18-00,890.652,32.9147,-9999,-9999,112.422,246.0349,4,36.6901,0.774929,0.238276,2.356821,-9999,0.2328494,2.27735,0.91459,0.6112341,Ghar,gross
A-18-00,890.805,32.1695,-9999,-9999,116.522,223.5495,4,35.8025,0.806391,0.248089,2.318835,-9999,0.2349657,2.26987,0.942353,0.5941966,Ghar,gross
A-18-00,890.957,31.138,-9999,-9999,120.315,215.3445,4,35.4542,0.82483,0.252914,2.284025,-9999,0.2433974,2.25437,0.955341,0.5741426,Ghar,gross
A-18-00,891.11,30.6258,-9999,-9999,123.177,223.322,4,35.0807,0.842684,0.249232,2.275743,-9999,0.2523081,2.24019,0.976625,0.5530457,Ghar,net
A-18-00,891.262,30.1767,-9999,-9999,124.954,233.0892,4,34.5577,0.867451,0.246552,2.30172,-9999,0.2578492,2.23087,1.00924,0.5360271,Ghar,net
A-18-00,891.414,29.8078,-9999,-9999,125.294,234.6933,4,35.8035,0.897984,0.251273,2.340194,-9999,0.2576955,2.22852,1.03927,0.5275156,Ghar,net
A-18-00,891.567,30.8674,-9999,-9999,124.921,234.7327,4,37.4456,0.965362,0.257146,2.356748,-9999,0.2546735,2.23484,1.11292,0.5118355,Ghar,net
A-18-00,891.719,31.9263,-9999,-9999,125.226,238.4838,4,36.5684,1.06547,0.255511,2.338215,-9999,0.2459858,2.24747,1.22766,0.499,Ghar,gross
A-18-00,891.872,30.8273,-9999,-9999,126.999,242.6603,4,34.2442,1.1336,0.247863,2.301255,-9999,0.2414023,2.25752,1.29654,0.4943724,Ghar,gross
A-18-00,892.024,28.584,-9999,-9999,130.984,241.0377,4,31.9785,1.20037,0.244967,2.259844,-9999,0.2449509,2.25539,1.3701,0.4766227,Ghar,gross
A-18-00,892.176,26.4549,-9999,-9999,136.928,237.0923,4,30.1726,1.33803,0.251787,2.212999,-9999,0.252993,2.23668,1.52284,0.4409792,Ghar,net
A-18-00,892.329,24.8046,-9999,-9999,143.149,241.3412,4,28.6728,1.57812,0.264628,2.161178,-9999,0.2674645,2.20375,1.77227,0.3904324,Ghar,net
A-18-00,892.481,23.4637,-9999,-9999,149.041,259.9349,4,27.5777,1.85789,0.273185,2.115392,-9999,0.285702,2.16353,2.0493,0.343902,Ghar,net
A-18-00,892.634,22.4675,-9999,-9999,153.962,287.8349,5,26.6269,2.01219,0.272975,2.082415,-9999,0.3042207,2.12663,2.16993,0.3193802,Ghar,net
A-18-00,892.786,21.5433,-9999,-9999,156.262,312.5062,5,25.2976,1.85883,0.266791,2.05377,-9999,0.3172333,2.10363,1.91946,0.3318872,Ghar,net
A-18-00,892.938,20.4322,-9999,-9999,155.785,328.1298,5,24.0092,1.29021,0.261754,2.024465,-9999,0.3295851,2.09767,1.24268,0.3991134,Ghar,net
A-18-00,893.091,19.4586,-9999,-9999,154.44,334.257,5,22.6326,0.707087,0.265376,1.997557,-9999,0.341744,2.1025,0.637376,0.542886,Ghar,net
A-18-00,893.243,18.4631,-9999,-9999,154.425,333.2533,5,21.7022,0.426255,0.277206,1.976468,-9999,0.3519715,2.11041,0.370699,0.6924505,Ghar,net
A-18-00,893.396,17.8856,-9999,-9999,156.6,330.4864,5,21.4326,0.338075,0.289536,1.965091,-9999,0.3569318,2.11655,0.292027,0.7695757,Ghar,net
A-18-00,893.548,17.7439,1681,0.360200005,159.434,328.5667,5,20.7183,0.317169,0.291886,1.961689,-9999,0.3597484,2.11757,0.277118,0.7707499,Ghar,net
A-18-00,893.7,17.2099,-9999,-9999,160.778,327.8631,5,19.3088,0.303054,0.282407,1.9547,-9999,0.3631546,2.11248,0.27135,0.7860529,Ghar,net
A-18-00,893.853,16.073,-9999,0.379599991,160.741,327.9403,5,18.1196,0.279862,0.272402,1.934885,-9999,0.3666234,2.104,0.259142,0.799894,Ghar,net
A-18-00,894.005,15.1281,-9999,-9999,160.512,328.3613,5,17.8961,0.259637,0.271087,1.907373,-9999,0.372052,2.09713,0.247634,0.8077115,Ghar,net
A-18-00,894.158,14.9858,-9999,-9999,160.183,328.7961,5,17.0975,0.251798,0.277528,1.892353,-9999,0.375546,2.09378,0.244277,0.8047018,Ghar,net
A-18-00,894.31,14.3929,-9999,-9999,158.901,328.8418,5,15.5897,0.249223,0.286771,1.896947,-9999,0.3768085,2.0922,0.244763,0.8036794,Ghar,net
A-18-00,894.462,13.3204,-9999,0.373600006,156.267,328.4246,5,14.7094,0.246216,0.296995,1.913443,-9999,0.3773518,2.09142,0.244657,0.8032371,Ghar,net
A-18-00,894.615,12.8149,-9999,-9999,152.709,328.0878,5,15.172,0.248837,0.305738,1.933494,-9999,0.3775893,2.09107,0.246095,0.8030335,Ghar,net
A-18-00,894.767,13.4402,1789.880005,0.350499992,148.985,328.1525,5,16.3798,0.255314,0.307705,1.95593,-9999,0.3773229,2.09158,0.24943,0.793256,Ghar,net
A-18-00,894.92,14.742,-9999,-9999,146.027,328.4705,5,17.8437,0.251588,0.300612,1.988907,-9999,0.3746856,2.09543,0.24589,0.8034906,Ghar,net
A-18-00,895.072,16.3085,2199.26001,0.354500008,142.907,328.8541,5,19.6343,0.250838,0.290808,2.035624,-9999,0.3649004,2.10992,0.245283,0.8232997,Ghar,net
A-18-00,895.224,18.4903,-9999,-9999,138.063,328.1025,5,22.6773,0.287145,0.281266,2.091788,-9999,0.342417,2.14329,0.28009,0.8145065,Ghar,net
A-18-00,895.377,22.7646,-9999,-9999,132.009,322.0643,5,27.2711,0.37349,0.269096,2.152011,-9999,0.3105275,2.1906,0.363075,0.779247,Ghar,net
A-18-00,895.529,28.7474,-9999,-9999,127.388,307.3251,4,31.6978,0.438384,0.258645,2.214794,-9999,0.2749122,2.22924,0.422478,0.7873921,Ghar,net
A-18-00,895.682,33.5736,-9999,0.348800011,126.289,291.1202,4,35.6007,0.418364,0.256536,2.273245,-9999,0.2641084,2.23757,0.398318,0.8295051,Ghar,net
A-18-00,895.834,36.9855,-9999,-9999,128.568,288.5626,4,39.9084,0.377745,0.263851,2.313672,-9999,0.2743783,2.21872,0.356574,0.8442303,Ghar,net
A-18-00,895.986,40.0695,-9999,-9999,131.723,302.6476,4,43.9206,0.366036,0.272734,2.33711,-9999,0.2861173,2.19768,0.345479,0.8230768,Ghar,net
A-18-00,896.139,42.6968,-9999,-9999,133.236,323.2839,4,48.2923,0.373889,0.278907,2.3665,-9999,0.283449,2.19571,0.352216,0.815047,Ghar,net
A-18-00,896.291,46.121,-9999,-9999,132.316,341.0381,4,55.3533,0.393376,0.281819,2.422627,-9999,0.2642972,2.21448,0.368124,0.8315264,Ghar,net
A-18-00,896.444,51.6894,-9999,-9999,129.949,347.483,4,62.3904,0.420931,0.281113,2.495811,-9999,0.2373163,2.24161,0.392962,0.8592874,Ghar,gross
A-18-00,896.596,56.8337,-9999,-9999,127.897,341.5921,0,66.4366,0.439943,0.281059,2.545611,-9999,0.2151191,2.26304,0.407986,0.890687,Ghar,gross
A-18-00,896.748,59.6719,-9999,-9999,128.361,330.0974,0,67.9305,0.435156,0.285608,2.537661,-9999,0.2068659,2.26842,0.397886,0.9184007,Ghar,gross
A-18-00,896.901,60.5784,-9999,0.357400017,132.175,320.3146,0,67.2156,0.402962,0.293419,2.474802,-9999,0.218577,2.25054,0.363219,0.9205271,Ghar,gross
A-18-00,897.053,59.6556,-9999,-9999,137.115,317.3929,4,64.4683,0.348522,0.29732,2.397554,-9999,0.2511761,2.21018,0.311521,0.90521,Ghar,net
A-18-00,897.206,57.1359,-9999,0.315300007,139.733,322.6138,4,61.2784,0.295686,0.297343,2.351251,-9999,0.2939959,2.16102,0.262024,0.8903062,Ghar,net
A-18-00,897.358,54.3757,-9999,-9999,139.447,332.937,5,59.2206,0.282782,0.298548,2.346125,-9999,0.3226371,2.12548,0.247631,0.8621926,Ghar,net
A-18-00,897.51,52.5849,-9999,-9999,138.525,340.335,5,58.5343,0.31176,0.302167,2.361289,-9999,0.3279918,2.11477,0.272986,0.8128521,Ghar,net
A-18-00,897.663,51.8132,-9999,-9999,138.701,339.2205,5,58.2384,0.324913,0.305105,2.372072,-9999,0.3253648,2.11835,0.286471,0.7985018,Ghar,net
A-18-00,897.815,51.2746,-9999,-9999,140.042,333.4094,5,57.6282,0.3094,0.304971,2.373435,-9999,0.32613,2.11889,0.274236,0.8138246,Ghar,net
A-18-00,897.968,50.5405,-9999,-9999,142.334,329.7876,5,56.9733,0.307354,0.306774,2.371153,-9999,0.3297314,2.11349,0.275544,0.8056424,Ghar,net
A-18-00,898.12,49.8236,-9999,0.284400005,145.79,330.3767,5,56.2607,0.31006,0.314032,2.360433,-9999,0.330098,2.11114,0.281464,0.7940376,Ghar,net
A-18-00,898.272,49.0739,-9999,-9999,150.783,334.7104,5,55.3082,0.309289,0.322963,2.328456,-9999,0.3255586,2.11649,0.283077,0.7959443,Ghar,net
A-18-00,898.425,48.1659,-9999,-9999,156.084,339.7028,5,54.0004,0.311256,0.326468,2.27178,-9999,0.3218327,-9999,0.28623,0.7939571,Ghar,net
A-18-00,898.577,46.5717,-9999,-9999,158.597,340.8883,5,50.0062,0.301911,0.322694,2.197688,-9999,0.3298472,-9999,0.276899,0.7931232,Ghar,net
A-18-00,898.73,41.5066,-9999,0.354599991,157.976,337.534,5,41.599,0.280366,0.317611,2.120675,-9999,0.3469135,-9999,0.255248,0.8070197,Ghar,net
A-18-00,898.882,31.5406,-9999,-9999,155.828,333.9122,5,32.1756,0.264903,0.31332,2.051259,-9999,0.371436,-9999,0.239776,0.8077263,Ghar,net
A-18-00,899.034,21.2115,-9999,-9999,153.585,335.2135,5,25.858,0.261156,0.309277,2.000841,-9999,0.3847942,-9999,0.236557,0.7977831,Ghar,net
A-18-00,899.187,15.0048,-9999,-9999,151.338,339.2218,5,22.6276,0.265293,0.305719,1.980779,-9999,0.3794683,-9999,0.241474,0.8010231,Ghar,net
A-18-00,899.339,12.0949,-9999,-9999,148.762,340.4943,5,21.3768,0.28055,0.303187,1.994994,-9999,0.3686871,-9999,0.256364,0.7974288,Ghar,net
A-18-00,899.492,10.838,-9999,-9999,146.499,336.173,5,21.4072,0.30797,0.297383,2.033674,-9999,0.3532598,-9999,0.283745,0.7870483,Ghar,net
A-18-00,899.644,10.6031,-9999,-9999,146.249,325.0855,5,22.0507,0.334982,0.285713,2.078289,-9999,0.3334752,-9999,0.309496,0.7922147,Ghar,net
A-18-00,899.796,11.0351,-9999,-9999,148.216,306.7919,5,23.2008,0.371855,0.271599,2.11862,-9999,0.3141361,-9999,0.342036,0.7943435,Ghar,net
A-18-00,899.949,12.1889,-9999,-9999,150.664,286.1339,5,25.0265,0.40761,0.262581,2.148098,-9999,0.3040328,-9999,0.374463,0.7813376,Ghar,net
A-18-00,900.101,14.1041,-9999,-9999,152.806,279.9019,5,26.8633,0.390202,0.263509,2.150187,-9999,0.3078274,-9999,0.354775,0.7861579,Ghar,net
A-18-00,900.254,16.1292,-9999,-9999,155.771,299.4311,5,28.3177,0.353494,0.273481,2.114594,-9999,0.3212843,2.17463,0.316518,0.8090584,Ghar,net
A-18-00,900.406,17.9028,1116.170044,0.3675,158.618,335.5191,5,29.2735,0.331203,0.288123,2.062727,-9999,0.3354239,2.15371,0.293829,0.7961234,Ghar,net
A-18-00,900.558,19.216,-9999,-9999,158.863,370.3011,5,29.5185,0.320888,0.300082,2.036362,-9999,0.3454038,2.13893,0.284025,0.7876464,Ghar,net
A-18-00,900.711,19.9275,-9999,-9999,158.229,391.4545,5,29.7313,0.31481,0.301752,2.053805,-9999,0.3489796,2.13361,0.279192,0.7847759,Ghar,net
A-18-00,900.863,20.6857,-9999,-9999,155.145,397.7565,5,30.5952,0.326571,0.289846,2.095767,-9999,0.3388333,2.14401,0.290797,0.8012612,Ghar,net
A-18-00,901.016,22.0361,3008.01001,0.368899994,148.188,393.5679,5,32.3779,0.371133,0.269104,2.139608,-9999,0.3167918,2.17506,0.333295,0.7928036,Ghar,net
A-18-00,901.168,24.6861,-9999,-9999,141.426,382.8115,4,36.0142,0.422816,0.250262,2.183086,-9999,0.2855233,2.21796,0.383213,0.8046539,Ghar,net
A-18-00,901.32,29.9001,-9999,-9999,136.797,370.034,4,41.2468,0.456852,0.23952,2.224239,-9999,0.2510307,2.25667,0.416109,0.8468633,Ghar,net
A-18-00,901.473,36.0026,-9999,-9999,133.378,359.7072,4,45.9039,0.480835,0.235949,2.247204,-9999,0.2240561,2.28408,0.438473,0.8883216,Ghar,gross
A-18-00,901.625,40.1358,-9999,-9999,130.111,351.8687,4,49.3539,0.505236,0.233736,2.239708,-9999,0.2062845,2.30316,0.46007,0.9150942,Ghar,gross
A-18-00,901.778,42.6191,-9999,-9999,127.936,341.5687,3,51.3927,0.520674,0.230324,2.219234,-9999,0.1981818,2.31247,0.474612,0.9213444,Ghar,gross
A-18-00,901.93,43.4133,-9999,0.355299988,129.637,328.9999,4,50.7499,0.511611,0.229365,2.204332,-9999,0.2051024,2.30274,0.467156,0.9071785,Ghar,gross
A-18-00,902.082,41.9689,-9999,-9999,135.951,320.6492,4,48.7949,0.492719,0.234977,2.189875,-9999,0.2288693,2.27234,0.449044,0.8521613,Ghar,gross
A-18-00,902.235,39.8771,-9999,-9999,144.349,323.1824,4,46.9384,0.483964,0.247169,2.162681,-9999,0.2578732,2.2328,0.438986,0.7853562,Ghar,net
A-18-00,902.387,38.0215,-9999,0.371199989,151.888,338.4342,4,44.8072,0.476947,0.259332,2.125278,-9999,0.2837122,2.19814,0.430546,0.7376195,Ghar,net
A-18-00,902.54,36.1929,-9999,-9999,156.855,360.5836,4,42.1024,0.464077,0.265821,2.092756,-9999,0.2967726,2.1735,0.417983,0.7259884,Ghar,net
A-18-00,902.692,34.1598,-9999,-9999,159.114,378.0891,5,38.7022,0.444475,0.269081,2.067173,-9999,0.3077111,2.15773,0.399688,0.7259905,Ghar,net
A-18-00,902.844,31.8273,-9999,0.355900002,160.227,385.3257,5,35.0888,0.416271,0.274134,2.046389,-9999,0.3168604,2.14988,0.372317,0.7337519,Ghar,net
A-18-00,902.997,29.367,-9999,-9999,160.65,385.1713,5,31.7175,0.387071,0.28153,2.036673,-9999,0.3207489,2.15028,0.343841,0.7604129,Ghar,net
A-18-00,903.149,27.0434,-9999,-9999,159.364,378.6812,5,29.4232,0.3768,0.284187,2.043228,-9999,0.3187242,2.15959,0.333075,0.7937427,Ghar,net
A-18-00,903.302,25.2776,-9999,0.357400017,156.526,363.3078,5,28.1167,0.39953,0.274325,2.062915,-9999,0.3086909,2.17581,0.353625,0.772549,Ghar,net
A-18-00,903.454,23.8838,-9999,-9999,154.74,339.505,5,27.0406,0.421579,0.256905,2.082323,-9999,0.3017628,2.19074,0.375668,0.7769492,Ghar,net
A-18-00,903.606,22.3218,-9999,-9999,156,316.2156,5,25.4341,0.394165,0.243834,2.084838,-9999,0.3008908,2.19452,0.35132,0.8077574,Ghar,net
A-18-00,903.759,20.1851,-9999,-9999,159.474,304.8783,5,24.2862,0.343784,0.242696,2.060498,-9999,0.3101575,2.18433,0.303867,0.8451334,Ghar,net
A-18-00,903.911,18.7027,780.9699707,0.325999985,163.518,308.8109,5,24.1441,0.308405,0.249299,2.015584,-9999,0.3265453,2.16681,0.270002,0.8587059,Ghar,net
A-18-00,904.064,17.993,-9999,-9999,166.116,322.7044,5,23.2259,0.287981,0.257058,1.978181,-9999,0.3376822,2.15032,0.249648,0.8714265,Ghar,net
